,Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1107,1108,60,3,23257,1,2,1,0,1,0,8,2,2,0,5,7,5,2006,2006,1,1,12,13,2,4,2,0,0,868,868,1,0,1,4,887,1134,0,2021,0,0,2,1,3,1,2,9,6,1,2,422,2,0,100,0,0,0,0,0,9,2006,6,5,12.523525876315125
1108,1109,60,3,8063,1,3,3,0,4,0,8,2,2,0,5,6,5,2000,2000,1,1,12,13,3,4,2,0,0,924,924,1,0,1,4,948,742,0,1690,0,0,2,1,3,1,3,7,6,1,2,463,2,100,48,0,0,0,0,0,11,2007,8,0,12.106252310247962
1109,1110,20,3,11362,1,0,3,0,4,0,16,2,2,0,2,8,5,2004,2005,1,1,8,8,2,4,2,1039,0,797,1836,1,0,1,4,1836,0,0,1836,1,0,2,0,3,1,2,7,6,1,3,862,2,125,185,0,0,0,0,0,3,2009,8,4,12.542544882151386
1110,1111,60,3,8000,1,3,3,0,4,0,8,2,2,0,5,6,5,1995,1996,1,1,6,6,3,4,2,219,0,554,773,1,2,1,4,773,885,0,1658,1,0,2,1,3,1,3,8,6,1,2,431,2,224,84,0,0,0,0,0,6,2008,8,4,12.144197241812087
1111,1112,60,3,10480,1,3,3,0,4,0,14,2,2,0,5,7,6,1976,1976,3,1,9,10,3,4,1,403,0,400,803,1,4,1,4,1098,866,0,1964,0,0,2,1,4,1,3,8,6,1,2,483,2,0,69,0,0,0,0,0,9,2008,8,4,12.230765258120545
1112,1113,20,3,7100,1,0,3,0,0,0,12,2,2,0,2,5,7,1957,1957,1,1,14,15,3,4,1,708,0,108,816,1,4,1,0,816,0,0,816,1,0,1,0,2,1,3,5,6,0,1,308,2,0,0,0,0,0,0,0,7,2006,8,4,11.77452020265869
1113,1114,20,3,8923,1,3,3,0,4,0,12,2,2,0,2,5,7,1953,2006,1,1,13,14,3,4,1,643,0,365,1008,1,2,1,4,1008,0,0,1008,1,0,1,0,2,1,2,6,6,0,1,240,2,0,18,0,0,0,0,0,5,2007,8,4,11.809319478024031
1114,1115,20,3,5400,1,3,3,0,4,0,17,2,2,0,2,5,7,1954,2000,1,1,8,8,3,2,1,415,0,418,833,1,0,1,4,833,0,0,833,0,0,1,0,2,1,2,4,6,0,1,326,2,0,0,0,0,0,0,0,8,2006,8,4,11.669929213779893
1115,1116,20,3,12085,1,3,3,0,4,0,16,2,2,0,2,8,5,2007,2007,3,1,12,13,2,4,2,1004,0,730,1734,1,0,1,4,1734,0,0,1734,1,0,2,0,3,1,0,7,6,1,3,928,2,0,0,0,0,0,0,0,11,2007,6,5,12.669806661762314
1116,1117,80,3,7750,1,3,3,0,4,0,8,2,2,0,7,8,5,2002,2002,3,1,12,13,2,4,2,353,0,55,408,1,0,1,4,779,640,0,1419,1,0,2,1,3,1,2,7,6,1,2,527,2,120,0,0,0,0,0,0,3,2009,8,4,12.123234367221169
1117,1118,20,3,9764,1,0,3,0,2,0,19,1,2,0,2,5,7,1967,2003,1,1,12,13,3,4,1,702,0,192,894,1,0,1,4,894,0,0,894,1,0,1,0,3,1,2,5,6,0,2,450,2,0,0,0,0,0,0,0,5,2008,8,4,11.77528972943772
1118,1119,80,3,13825,1,3,3,0,4,0,19,2,2,0,7,5,6,1958,1987,1,1,8,8,3,2,1,0,0,533,533,1,4,1,4,1021,580,0,1601,0,1,1,0,3,1,3,6,3,0,1,300,2,280,34,0,0,0,0,0,12,2008,8,4,11.84939770159144
1119,1120,20,3,7560,1,3,3,0,4,0,12,2,2,0,2,5,5,1959,1959,1,1,3,14,3,4,1,369,0,671,1040,1,4,1,0,1040,0,0,1040,0,0,1,0,3,1,3,6,6,0,1,286,2,140,0,252,0,0,0,0,7,2006,8,4,11.803353763090035
1120,1121,30,4,8263,1,3,0,0,4,1,9,2,2,0,2,6,5,1920,1950,1,1,3,3,3,4,0,0,0,1012,1012,1,4,1,0,1012,0,0,1012,0,0,1,0,2,1,3,6,6,1,1,308,2,0,22,112,0,0,0,0,5,2007,8,4,11.681824001432043
1121,1122,20,3,10084,1,3,3,0,4,0,5,2,2,0,2,7,5,2005,2006,1,1,12,13,2,4,2,24,0,1528,1552,1,0,1,4,1552,0,0,1552,0,0,2,0,3,1,2,7,6,0,3,782,2,144,20,0,0,0,0,0,7,2006,6,5,12.26857785088157
1122,1123,20,3,8926,1,0,3,0,0,0,7,2,2,0,2,4,3,1956,1956,1,1,0,0,3,4,1,0,0,672,672,1,0,1,0,960,0,0,960,0,0,1,0,3,1,3,5,6,0,1,288,2,64,0,0,0,160,0,0,10,2009,0,0,11.626254150277232
1123,1124,20,3,9405,1,3,3,0,4,0,7,2,2,0,2,5,9,1947,2008,3,1,12,13,3,0,1,0,0,698,698,1,0,1,4,698,0,0,698,0,1,1,0,2,1,3,4,6,0,0,0,2,0,200,0,0,0,0,0,6,2009,8,4,11.678439903447801
1124,1125,80,3,9125,1,0,3,0,4,0,8,2,2,0,7,7,5,1992,1992,1,1,6,6,3,4,2,0,0,384,384,1,2,1,4,812,670,0,1482,0,0,2,1,3,1,2,7,6,1,2,392,2,100,25,0,0,0,0,0,7,2007,8,4,12.00701176473192
1125,1126,20,3,10434,1,3,3,0,4,0,12,2,2,0,2,4,5,1955,1955,1,1,9,10,3,4,1,0,0,1005,1005,1,4,1,4,1005,0,0,1005,0,0,1,0,2,1,1,5,6,1,2,672,2,0,0,0,0,0,0,0,11,2009,8,4,11.652687407345388
1126,1127,120,3,3684,1,3,3,0,4,0,0,2,2,4,2,7,5,2007,2007,3,1,12,13,2,4,2,0,0,1373,1373,1,0,1,4,1555,0,0,1555,0,0,2,0,2,1,2,7,6,1,3,660,2,143,20,0,0,0,0,0,6,2009,8,4,12.066810578196666
1127,1128,20,3,14572,1,2,3,0,0,0,8,2,2,0,2,7,5,2004,2004,3,1,12,13,2,4,2,1300,0,230,1530,1,0,1,4,1530,0,0,1530,1,0,2,0,3,1,2,7,6,1,3,630,2,144,36,0,0,0,0,0,11,2007,8,3,12.464583340681674
1128,1129,60,3,11796,1,0,3,0,4,0,8,2,2,0,5,7,5,2004,2005,1,1,12,13,2,4,2,0,0,847,847,1,0,1,4,847,1112,0,1959,0,0,2,1,4,1,2,8,6,1,2,434,2,100,48,0,0,0,0,0,7,2007,8,4,12.2783933071098
1129,1130,90,4,7200,1,3,3,0,4,0,17,2,2,2,6,5,5,1980,1980,1,1,8,8,3,4,1,936,0,0,936,1,4,1,4,936,0,0,936,1,0,1,0,2,1,3,4,6,0,2,672,2,49,0,0,0,0,0,0,8,2007,8,4,11.84939770159144
1130,1131,50,3,7804,1,3,3,0,4,0,18,2,2,0,0,4,3,1928,1950,1,1,14,10,3,4,0,622,0,500,1122,1,4,1,4,1328,653,0,1981,1,0,2,0,4,1,2,7,3,2,2,576,2,431,44,0,0,0,0,0,12,2009,8,4,11.813030057420567
1131,1132,20,3,10712,1,3,3,0,4,0,11,2,2,0,2,5,5,1991,1992,1,1,6,6,3,4,2,212,0,762,974,1,4,1,4,974,0,0,974,0,0,1,0,3,1,3,5,6,0,0,0,2,0,28,0,0,0,0,0,9,2007,7,0,11.44571671527678
1132,1133,70,4,9900,1,3,3,0,4,0,17,2,2,0,5,6,4,1880,1950,1,1,13,14,3,4,0,0,0,1008,1008,2,4,1,4,1178,1032,0,2210,0,0,2,0,5,1,1,8,6,0,1,205,0,0,48,0,0,0,0,0,5,2007,8,4,11.67419361256635
1133,1134,60,3,9828,1,0,3,0,4,0,20,2,2,0,5,8,5,1995,1995,1,1,12,13,2,4,2,584,0,544,1128,1,0,1,4,1142,878,0,2020,0,0,2,1,3,1,2,8,6,1,2,466,2,0,155,0,0,0,0,0,6,2009,8,4,12.386308695833106
1134,1135,60,3,8773,1,0,1,0,4,0,8,2,2,0,5,6,5,1997,1997,1,1,12,13,3,4,2,0,0,916,916,1,2,1,4,916,684,0,1600,0,0,2,1,3,1,3,7,6,1,2,460,2,100,38,0,0,0,0,0,8,2007,8,4,12.037653993905211
1135,1136,30,4,6180,1,3,3,0,0,0,3,2,2,0,2,6,5,1926,1950,1,1,13,14,3,4,0,0,0,960,960,1,4,0,4,986,0,0,986,0,0,1,0,2,1,3,5,6,1,1,180,2,0,128,0,0,0,0,0,5,2007,8,4,11.532728092266408
1136,1137,50,3,9600,1,3,3,0,4,0,12,2,2,0,0,6,5,1950,1950,1,1,12,13,3,4,1,280,0,752,1032,1,4,1,0,1032,220,0,1252,0,0,1,0,3,1,3,6,6,0,1,288,2,0,0,96,0,0,0,0,4,2008,8,0,11.686878772093667
1137,1138,50,3,6342,1,3,3,0,4,0,19,1,2,0,0,5,8,1875,1996,1,1,12,13,3,2,1,0,0,780,780,1,2,0,4,780,240,0,1020,0,0,1,0,2,1,3,6,6,0,0,0,0,0,0,176,0,0,0,0,5,2010,8,4,11.451050061252142
1138,1139,20,3,9819,1,0,3,0,4,1,11,2,2,0,2,6,5,1977,1977,1,1,9,7,3,4,2,1567,0,0,1567,1,4,1,4,1567,0,0,1567,1,0,2,0,2,1,2,5,6,2,2,714,2,264,32,0,0,0,0,0,5,2009,8,4,12.185869938212655
1139,1140,30,3,8731,1,0,3,0,4,0,3,2,2,0,2,5,5,1920,1950,1,1,11,12,3,1,0,645,0,270,915,1,4,1,4,1167,0,0,1167,0,0,1,0,3,1,3,6,0,1,2,495,2,0,0,216,0,126,0,0,5,2007,8,4,11.877568578558138
1140,1141,20,3,7350,1,3,3,0,0,0,12,2,2,0,2,5,7,1951,1951,1,1,6,6,3,4,1,852,0,100,952,1,4,1,4,952,0,0,952,1,0,1,0,2,1,3,4,6,0,2,840,2,0,0,0,0,0,0,0,6,2008,0,0,11.842229212112828
1141,1142,60,3,10304,1,0,3,0,1,0,14,4,2,0,5,5,7,1976,1976,1,1,9,10,3,2,1,381,0,399,780,1,0,1,4,1088,780,0,1868,1,0,2,1,4,1,2,9,6,1,2,484,2,448,96,0,0,0,0,0,10,2009,8,4,12.193493863323313
1142,1143,60,3,9965,1,3,3,0,4,0,5,2,2,0,5,8,5,2006,2007,3,1,12,13,2,4,2,1150,0,316,1466,1,0,1,4,1466,1362,0,2828,1,0,3,0,4,1,2,11,6,1,3,1052,2,125,144,0,0,0,0,0,4,2007,6,5,12.959538518762063
1143,1144,20,3,9000,1,3,3,0,4,0,19,2,2,0,2,5,3,1959,1959,1,1,13,10,3,4,1,288,0,718,1006,1,4,1,4,1006,0,0,1006,0,0,1,0,3,1,3,5,6,0,0,0,2,0,24,0,0,0,0,0,7,2008,8,4,11.289781913656018
1144,1145,190,3,12180,1,3,3,0,4,0,7,2,2,1,0,4,4,1941,1950,1,1,8,8,3,1,0,348,0,324,672,3,1,0,0,672,252,0,924,1,0,1,0,2,1,1,5,6,0,1,280,2,0,0,0,0,0,0,0,7,2010,8,4,11.289781913656018
1145,1146,50,4,6240,1,3,3,0,4,0,3,2,2,0,0,5,6,1928,1950,1,1,8,8,3,4,0,0,0,1042,1042,1,0,1,4,1042,534,0,1576,0,0,1,0,3,1,3,8,6,1,1,225,2,0,0,0,0,0,0,0,8,2006,8,3,11.911701584927597
1146,1147,20,3,11200,1,3,3,0,4,0,20,2,2,0,2,6,5,1985,1985,1,1,13,15,2,4,1,1258,0,40,1298,1,4,1,4,1298,0,0,1298,1,0,2,0,3,1,2,5,6,1,2,403,2,165,26,0,0,0,0,0,5,2006,8,4,12.100712129872347
1147,1148,70,3,12000,1,3,0,0,4,0,6,2,2,0,5,7,7,1941,1950,1,1,8,8,3,4,1,275,0,429,704,1,0,1,4,860,704,0,1564,0,0,1,1,3,1,1,7,6,1,1,234,2,0,0,0,0,0,0,0,7,2009,8,4,12.069680020624618
1148,1149,50,4,5700,1,3,3,0,4,0,17,2,2,0,0,7,7,1926,1950,1,1,13,14,3,4,2,0,0,572,572,1,4,1,4,572,539,0,1111,0,0,1,0,2,1,3,5,6,1,1,288,2,0,0,176,0,0,0,0,8,2008,8,4,11.66907414746016
1149,1150,70,4,9000,1,3,3,0,4,0,17,0,2,0,5,7,9,1920,1988,3,1,12,13,3,2,2,624,0,26,650,1,0,1,4,832,650,0,1482,0,1,1,0,3,1,3,7,6,0,2,324,2,0,0,0,0,0,0,0,7,2009,8,4,11.870599909242044
1150,1151,20,3,8280,1,0,3,0,4,0,12,2,2,0,2,6,5,1950,1950,1,1,3,3,3,4,1,0,0,932,932,1,0,1,0,932,0,0,932,0,0,1,0,2,1,2,4,6,1,1,306,2,0,0,214,0,0,0,0,11,2007,8,4,11.728036844587175
1151,1152,20,3,17755,1,3,3,0,4,0,7,2,2,0,2,5,4,1959,1959,1,1,6,10,3,4,1,176,0,1290,1466,1,4,1,4,1466,0,0,1466,0,0,1,1,3,1,1,6,6,2,2,528,2,0,140,0,0,100,0,0,11,2006,8,4,11.917723684090689
1152,1153,20,3,14115,1,0,3,0,4,0,6,2,2,0,2,6,7,1956,2004,1,1,10,11,3,4,2,296,547,230,1073,1,0,1,4,1811,0,0,1811,0,0,1,0,2,1,0,6,6,1,2,470,2,0,0,280,0,0,0,0,7,2006,8,0,12.345834587905333
1153,1154,30,4,5890,1,3,3,0,0,0,9,2,2,0,2,6,8,1930,2007,1,1,13,14,2,2,0,538,0,278,816,1,0,1,4,816,0,0,816,0,0,1,0,2,1,3,5,6,0,1,432,2,0,0,96,0,0,0,0,6,2008,8,4,11.699405031912846
1154,1155,60,3,13700,1,0,3,0,4,0,12,2,2,0,5,7,6,1965,1988,1,1,12,13,3,4,1,454,0,410,864,1,4,1,4,902,918,0,1820,0,0,1,2,4,1,2,8,6,2,2,492,2,60,84,0,0,273,0,0,5,2008,8,4,12.215032386901646
1155,1156,20,3,10768,1,0,3,0,0,0,24,2,2,0,2,5,8,1976,2004,1,1,9,10,2,2,1,1157,0,280,1437,1,4,1,4,1437,0,0,1437,1,0,2,0,3,1,2,6,6,1,2,528,2,0,21,0,0,180,0,0,7,2007,8,4,12.292250341771226
1156,1157,80,3,9350,1,3,3,0,4,0,12,2,2,0,7,5,8,1965,1999,1,1,3,3,3,2,2,633,0,586,1219,1,2,1,4,1265,0,0,1265,0,1,2,0,3,1,2,6,6,1,2,502,2,0,92,0,96,0,0,0,10,2008,8,4,12.100156419938624
1157,1158,120,3,5001,1,0,3,0,4,0,16,2,2,3,2,7,5,2007,2008,1,1,12,13,2,4,2,904,0,410,1314,1,0,1,4,1314,0,0,1314,1,0,2,0,2,1,2,6,6,1,2,626,2,172,62,0,0,0,0,0,7,2009,8,4,12.345834587905333
1158,1159,20,3,11932,1,3,3,0,2,0,21,1,2,0,2,8,5,2007,2008,1,1,12,13,2,4,2,0,0,1580,1580,1,0,1,4,1580,0,0,1580,0,0,2,0,3,1,2,7,6,0,3,830,2,0,24,0,0,0,0,0,6,2008,3,5,12.367885325692589
1159,1160,60,3,9120,1,3,3,0,4,0,14,2,2,0,5,6,6,1974,1974,3,1,6,6,2,4,1,442,0,459,901,1,4,1,4,943,933,0,1876,0,0,2,1,4,1,2,8,6,1,2,540,2,0,69,0,0,0,0,0,7,2008,8,4,12.128111104060462
1160,1161,160,3,2280,1,3,3,0,4,0,13,2,2,3,5,6,5,1978,1978,1,1,9,2,3,4,1,311,0,544,855,1,1,1,4,855,601,0,1456,0,0,2,1,3,1,3,7,6,1,2,440,2,26,0,0,0,0,0,0,7,2010,8,4,11.891361900690473
1161,1162,20,3,14778,1,0,2,0,1,0,6,4,2,0,2,6,7,1954,2006,3,1,6,6,2,4,1,728,0,568,1296,1,0,1,4,1640,0,0,1640,1,0,1,0,3,1,2,7,6,1,2,924,2,108,0,0,216,0,0,0,11,2008,8,4,12.319401330837177
1162,1163,20,3,8724,1,3,3,0,4,0,19,2,2,0,2,5,5,1968,1968,1,1,12,13,3,4,1,492,0,402,894,1,2,1,4,894,0,0,894,0,0,1,0,3,1,3,5,6,1,2,450,2,0,0,0,0,0,0,0,5,2007,8,4,11.76756768334381
1163,1164,90,3,12900,1,3,3,0,4,0,19,1,2,2,6,4,4,1969,1969,1,1,9,10,3,4,1,1198,0,0,1198,1,4,1,4,1258,0,0,1258,2,0,0,2,0,2,3,6,6,0,2,400,2,120,0,0,0,0,0,0,1,2008,8,2,11.598726943661342
1164,1165,80,3,16157,1,0,3,0,2,0,24,1,2,0,7,5,7,1978,1978,1,1,9,10,3,4,2,680,391,289,1360,1,0,1,4,1432,0,0,1432,1,0,1,1,2,1,2,5,6,1,2,588,2,168,180,0,0,0,0,0,6,2007,8,4,12.175613438045465
1165,1166,20,3,9541,1,0,3,0,4,0,16,2,2,0,2,7,5,2009,2009,1,1,12,13,2,4,2,0,0,1502,1502,1,0,1,4,1502,0,0,1502,0,0,2,0,3,1,2,7,6,0,2,644,2,0,114,0,0,0,0,0,9,2009,6,5,12.359523080243038
1166,1167,20,3,10475,1,0,3,0,0,0,5,2,2,0,2,8,5,2008,2008,1,1,12,13,2,4,2,0,0,1694,1694,1,0,1,4,1694,0,0,1694,0,0,2,0,3,1,2,7,6,0,3,776,2,160,33,0,0,0,0,0,2,2010,8,4,12.41044104151805
1167,1168,60,3,10852,1,0,3,0,4,0,8,6,2,0,5,6,5,2000,2000,1,1,12,13,3,4,2,786,0,173,959,1,0,1,4,959,712,0,1671,1,0,2,1,3,1,3,7,6,1,2,472,2,0,38,0,0,0,0,0,2,2006,8,4,12.061046873479915
1168,1169,70,3,13728,1,3,3,0,0,0,7,2,2,0,5,6,7,1935,1986,3,1,11,12,3,4,1,626,0,501,1127,1,0,1,4,1236,872,0,2108,0,0,2,0,4,1,2,7,6,2,2,540,2,0,0,0,0,90,0,0,7,2008,8,4,12.367340793126296
1169,1170,60,3,35760,1,0,3,0,1,0,15,2,2,0,5,10,5,1995,1996,3,1,6,6,2,2,2,1387,0,543,1930,1,0,1,4,1831,1796,0,3627,1,0,3,1,4,1,2,10,6,1,3,807,2,361,76,0,0,0,0,0,7,2006,8,4,13.345506928718539
1170,1171,80,3,9880,1,3,3,0,4,0,11,2,2,0,7,6,6,1977,1977,1,1,9,10,3,4,1,522,0,574,1096,1,4,1,4,1118,0,0,1118,1,0,1,0,3,1,3,6,6,1,1,358,2,203,0,0,0,0,576,0,7,2008,8,4,12.049418835484797
1171,1172,20,3,9120,1,3,3,0,4,0,12,2,2,0,2,6,6,1958,1958,3,1,8,8,3,4,1,662,0,599,1261,1,0,1,4,1261,0,0,1261,1,0,1,0,3,1,3,6,6,1,2,433,2,0,0,0,0,288,0,1400,11,2008,8,4,12.0015054797889
1172,1173,160,1,4017,1,0,3,0,4,0,21,2,2,4,5,7,5,2006,2007,1,1,8,8,2,4,2,0,0,625,625,1,0,1,4,625,625,0,1250,0,0,2,1,2,1,2,5,6,0,2,625,2,0,54,0,0,0,0,0,3,2008,8,4,12.05466819137094
1173,1174,50,3,18030,1,0,0,0,4,0,4,2,2,0,0,5,6,1946,1994,1,1,8,8,3,4,1,152,469,977,1598,1,4,1,4,1636,971,479,3086,0,0,3,0,3,1,0,12,0,1,0,0,2,122,0,0,0,0,0,0,3,2007,8,4,12.20856952572876
1174,1175,70,3,16560,1,0,3,0,4,0,6,2,2,0,5,6,8,1932,1950,1,1,13,14,3,4,0,503,0,449,952,1,4,1,4,1170,1175,0,2345,0,0,2,1,4,1,3,9,6,1,2,360,2,0,0,0,0,0,0,0,7,2006,8,4,12.384218830913648
1175,1176,50,3,10678,1,3,3,0,4,0,15,2,2,0,0,8,5,1992,2000,3,1,6,6,2,4,2,700,0,983,1683,1,0,1,4,2129,743,0,2872,0,0,2,1,4,1,2,9,6,1,2,541,2,0,33,0,0,0,0,0,4,2007,8,4,12.560244459250788
1176,1177,20,3,6951,1,0,3,0,1,0,11,2,2,0,2,5,5,1984,1985,1,1,6,10,3,4,1,658,0,218,876,1,4,1,4,923,0,0,923,1,0,1,0,3,1,3,5,6,0,1,264,2,362,0,0,0,0,0,0,10,2008,8,4,11.691071650353702
1177,1178,50,4,3950,1,3,0,0,4,0,17,0,2,0,0,6,8,1926,2004,1,1,8,8,3,4,1,468,0,350,818,1,4,1,4,818,406,0,1224,0,0,1,0,3,1,3,5,6,0,1,210,0,0,0,116,0,0,0,0,12,2009,8,4,11.652687407345388
1178,1179,50,3,7681,1,0,3,0,2,0,6,2,2,0,0,5,6,1921,1950,1,1,13,14,3,4,0,0,0,731,731,1,0,1,4,820,523,0,1343,0,0,1,1,3,1,3,7,6,1,1,186,2,192,0,102,0,0,0,0,7,2009,8,4,11.95053502640496
1179,1180,20,3,8335,1,3,3,0,0,0,7,2,2,0,2,5,5,1954,1954,1,1,13,14,3,4,3,0,0,0,0,1,2,1,4,1124,0,0,1124,0,0,1,0,3,1,3,5,3,1,0,0,0,0,36,190,0,0,0,0,4,2006,8,4,11.440354772135393
1180,1181,60,3,11170,1,1,3,0,0,0,23,2,2,0,5,7,5,1990,1991,1,1,8,8,3,4,5,1216,0,0,1216,1,0,1,4,1298,1216,0,2514,0,0,2,1,4,1,3,8,6,0,2,693,2,0,0,0,0,0,0,0,4,2006,8,4,12.429216196844383
1181,1182,120,4,5587,1,0,1,0,4,1,6,2,2,4,2,8,5,2008,2008,3,1,5,5,0,4,2,1480,0,120,1600,1,0,1,4,1652,0,0,1652,1,1,2,0,2,1,2,5,6,1,2,482,2,162,53,0,153,0,0,0,11,2008,6,5,12.8802918162046
1182,1183,60,3,15623,1,0,3,0,0,0,15,2,2,0,5,10,5,1996,1996,3,1,13,7,2,4,2,2096,0,300,2396,1,0,1,4,2411,2065,0,4476,1,0,3,1,4,1,0,10,6,2,3,813,2,171,78,0,0,0,555,0,7,2007,8,0,13.521139497361697
1183,1184,30,3,10800,1,3,3,0,4,0,17,2,2,0,2,5,6,1920,1950,3,1,11,12,3,4,0,821,0,299,1120,1,0,1,4,1130,0,0,1130,1,0,1,0,2,1,3,5,6,1,2,720,2,229,0,0,0,0,0,0,6,2006,8,4,11.695247021764184
1184,1185,20,3,35133,0,3,3,0,4,1,23,2,2,0,2,5,4,1963,1963,3,1,8,8,3,4,1,1159,0,413,1572,1,2,1,4,1572,0,0,1572,1,0,1,1,3,1,3,5,6,2,3,995,2,0,263,0,0,263,0,0,5,2007,8,4,12.137258329529814
1185,1186,50,3,9738,1,3,3,0,4,0,7,2,2,0,0,5,7,1924,1950,1,1,0,0,3,2,0,392,0,392,784,1,2,1,4,949,272,0,1221,1,0,1,0,4,1,3,7,6,0,1,392,2,0,0,236,0,0,0,0,3,2006,8,4,11.560762794384388
1186,1187,190,3,10615,1,0,0,0,0,1,17,0,0,1,5,3,5,1900,1970,1,1,6,6,3,4,1,440,0,538,978,1,4,1,4,1014,685,0,1699,1,0,2,0,3,2,3,7,6,0,2,420,2,0,74,0,0,0,0,0,8,2009,8,0,11.461632170582678
1187,1188,20,3,12461,1,3,3,0,0,0,15,2,2,0,2,8,5,1994,1995,1,1,7,7,2,4,2,1456,0,168,1624,1,0,1,4,1624,0,0,1624,1,0,2,0,2,1,2,5,6,1,3,757,2,0,114,192,0,0,0,0,7,2006,8,4,12.476099782743233
1188,1189,60,3,8935,1,0,3,0,4,0,5,2,2,0,5,7,5,2002,2002,1,1,12,13,2,4,2,0,0,831,831,1,0,1,4,831,829,0,1660,0,0,2,1,3,1,2,7,6,0,2,493,2,144,68,0,0,0,0,0,7,2009,8,4,12.180754837545884
1189,1190,60,3,7500,1,3,3,0,4,0,8,2,2,0,5,7,5,1999,1999,1,1,12,13,3,4,2,0,0,994,994,1,2,1,4,1028,776,0,1804,0,0,2,1,3,1,2,7,6,1,2,442,2,140,60,0,0,0,0,0,6,2010,8,4,12.14950229404178
1190,1191,190,3,32463,1,3,2,0,4,1,11,2,2,1,2,4,4,1961,1975,1,1,8,8,3,2,1,1159,0,90,1249,1,0,1,4,1622,0,0,1622,1,0,1,0,3,1,3,7,6,1,4,1356,2,439,0,0,0,0,0,0,3,2007,8,4,12.031719258385396
1191,1192,160,1,2645,1,3,3,0,4,0,21,2,2,3,5,8,5,1999,2000,1,1,8,8,2,4,2,0,0,776,776,1,0,1,4,764,677,0,1441,0,0,2,1,2,1,2,5,6,0,2,492,2,206,0,0,0,0,0,0,11,2007,8,4,12.066810578196666
1192,1193,50,4,9600,1,3,3,0,4,0,17,2,2,0,0,5,8,1925,1994,2,1,12,13,3,4,2,0,0,702,702,1,2,1,4,842,630,0,1472,0,0,1,0,3,1,2,6,6,0,1,250,1,0,0,84,0,0,0,0,7,2007,8,4,11.736069016284437
1193,1194,120,4,4500,1,3,3,0,2,0,11,2,2,4,2,6,5,1999,1999,3,1,12,13,3,4,2,883,0,341,1224,1,0,1,4,1224,0,0,1224,1,0,2,0,2,1,3,5,6,0,2,402,2,0,304,0,0,0,0,0,6,2009,8,4,12.013700752882718
1194,1195,60,3,9364,1,3,3,0,0,0,19,2,2,0,5,6,7,1969,1969,1,1,6,6,3,4,1,371,0,292,663,1,4,1,4,663,689,0,1352,0,0,1,1,4,1,3,7,6,0,1,299,2,379,36,0,0,0,0,0,3,2010,8,4,11.970350312009105
1195,1196,60,3,8029,1,0,3,0,4,0,8,2,2,0,5,6,5,2005,2005,1,1,12,13,3,4,2,0,0,728,728,1,0,1,4,728,728,0,1456,0,0,2,1,3,1,2,8,6,0,2,400,2,100,24,0,0,0,0,0,7,2008,8,4,12.078239274020289
1196,1197,60,3,14054,1,0,3,0,4,0,8,2,2,0,5,7,5,2006,2006,1,1,12,13,2,4,2,0,0,879,879,1,0,1,4,879,984,0,1863,0,0,2,1,4,1,2,9,6,1,3,660,2,100,17,0,0,0,0,0,11,2006,6,5,12.297785453453374
1197,1198,75,4,8850,1,0,0,0,0,0,17,2,2,0,4,7,6,1916,1950,1,1,8,8,3,4,0,0,0,815,815,1,0,1,4,815,875,0,1690,0,0,1,0,3,1,3,7,6,1,1,225,2,0,0,330,0,0,0,0,7,2006,5,4,11.877568578558138
1198,1199,20,3,9100,1,3,3,0,4,0,5,2,2,0,2,7,5,2001,2001,1,1,12,13,2,4,2,0,0,1212,1212,1,0,1,4,1212,0,0,1212,0,0,2,0,3,1,2,6,6,0,2,573,2,356,0,0,0,0,0,0,6,2009,8,4,12.089538829274222
1199,1200,20,3,11235,1,3,3,0,4,0,19,2,2,0,2,4,5,1963,1979,1,1,6,6,3,4,1,547,0,504,1051,1,2,1,4,1382,0,0,1382,0,0,1,1,3,1,3,6,6,1,2,459,2,0,82,0,0,0,0,0,10,2006,8,4,11.904967552746252
1200,1201,20,3,9353,1,3,3,0,4,0,12,2,2,0,2,4,5,1970,1970,1,1,8,8,3,4,1,0,0,864,864,1,2,1,4,864,0,0,864,0,0,1,0,3,1,3,5,6,0,1,280,2,0,0,0,0,0,0,0,7,2006,7,0,11.661776411702583
1201,1202,60,3,10400,1,3,3,0,0,0,5,2,2,0,5,7,5,1998,1998,1,1,12,13,3,4,2,0,0,866,866,1,0,1,4,866,913,0,1779,0,0,2,1,3,1,2,6,6,0,2,546,2,198,36,0,0,0,0,0,3,2009,8,4,12.195517131590657
